PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
1151,0,3,"Midtsjo, Mr. Karl Albert",0.27469339311618096,0,0,0.015175789316712771,1,0,1
1152,0,3,"de Messemaeker, Mr. Guillaume Joseph",0.4790979823288936,1,0,0.033962538149299316,1,0,1
1153,0,3,"Nilsson, Mr. August Ferdinand",0.27469339311618096,0,0,0.015330377421392339,1,0,1
1154,1,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",0.38019253593564556,0,2,0.044893010197349675,0,0,1
1155,1,3,"Klasen, Miss. Gertrud Emilia",0.010945536067519452,1,1,0.023780217875537836,0,0,1
1156,0,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",0.3933799287880786,0,0,0.024861944234293106,1,0,0
1157,0,3,"Lyntakoff, Mr. Stanko",0.3538177502307794,0,0,0.015411575213749286,1,0,1
1158,0,1,"Chisholm, Mr. Roderick Robert Crispin",0.3538177502307794,0,0,0.0,1,0,1
1159,0,3,"Warren, Mr. Charles William",0.3538177502307794,0,0,0.014736618564782174,1,0,1
1160,1,3,"Howard, Miss. May Elizabeth",0.3538177502307794,0,0,0.015712553569072387,0,0,1
1161,0,3,"Pokrnic, Mr. Mate",0.22194382170644866,0,0,0.016908073949327893,1,0,1
1162,0,1,"McCaffry, Mr. Thomas Francis",0.6043782144270078,0,0,0.1468620176246054,1,0,0
1163,0,3,"Fox, Mr. Patrick",0.3538177502307794,0,0,0.015126992566498259,1,1,0
1164,1,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",0.34063035737834635,1,0,0.26697521827762305,0,0,0
1165,1,3,"Lennon, Miss. Mary",0.3538177502307794,1,0,0.030253985132996517,0,1,0
1166,0,3,"Saade, Mr. Jean Nassr",0.3538177502307794,0,0,0.014102260811993537,1,0,0
1167,1,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",0.2615060002637479,1,0,0.050748620223090936,0,0,1
1168,0,2,"Parker, Mr. Clifford Richard",0.36700514308321247,0,0,0.020494635090094415,1,0,1
1169,0,2,"Faunthorpe, Mr. Harry",0.5252538573124094,1,0,0.050748620223090936,1,0,1
1170,0,2,"Ware, Mr. John James",0.3933799287880786,1,0,0.04098927018018883,1,0,1
1171,0,2,"Oxenham, Mr. Percy Thomas",0.287880785968614,0,0,0.020494635090094415,1,0,1
1172,1,3,"Oreskovic, Miss. Jelka",0.3010681788210471,0,0,0.016908073949327893,0,0,1
1173,0,3,"Peacock, Master. Alfred Edward",0.007648687854411184,1,1,0.026887009368195294,1,0,1
1174,1,3,"Fleming, Miss. Honora",0.3538177502307794,0,0,0.015126992566498259,0,1,0
1175,1,3,"Touma, Miss. Maria Youssef",0.11644467888698405,1,1,0.029757819776815374,0,0,0
1176,1,3,"Rosblom, Miss. Salli Helena",0.024132928919952525,1,1,0.039452172548431745,0,0,1
1177,0,3,"Dennis, Mr. William",0.47250428590267707,0,0,0.014151057562208049,1,0,1
1178,0,3,"Franklin, Mr. Charles (Charles Fardon)",0.3538177502307794,0,0,0.014151057562208049,1,0,1
1179,0,1,"Snyder, Mr. John Pillsbury",0.31425557167348017,1,0,0.16057390443488287,1,0,1
1180,0,3,"Mardirosian, Mr. Sarkis",0.3538177502307794,0,0,0.014110458666029575,1,0,0
1181,0,3,"Ford, Mr. Arthur",0.3538177502307794,0,0,0.015712553569072387,1,0,1
1182,0,1,"Rheims, Mr. George Alexander Lucien",0.3538177502307794,0,0,0.07729405233978466,1,0,1
1183,1,3,"Daly, Miss. Margaret Marcella Maggie""""",0.3933799287880786,0,0,0.013565496559633922,0,1,0
1184,0,3,"Nasr, Mr. Mustafa",0.3538177502307794,0,0,0.014110458666029575,1,0,0
1185,0,1,"Dodge, Dr. Washington",0.6966899643940393,1,1,0.15977676072337862,1,0,1
1186,0,3,"Wittevrongel, Mr. Camille",0.47250428590267707,0,0,0.018542765081513996,1,0,1
1187,0,3,"Angheloff, Mr. Minko",0.34063035737834635,0,0,0.015411575213749286,1,0,1
1188,1,2,"Laroche, Miss. Louise",0.010945536067519452,1,2,0.08115719346076702,0,0,0
1189,0,3,"Samaan, Mr. Hanna",0.3538177502307794,2,0,0.04231498029001666,1,0,0
1190,0,1,"Loring, Mr. Joseph Holland",0.3933799287880786,0,0,0.08881008539040913,1,0,1
1191,0,3,"Johansson, Mr. Nils",0.38019253593564556,0,0,0.015330377421392339,1,0,1
1192,0,3,"Olsson, Mr. Oscar Wilhelm",0.41975471449294477,0,0,0.015175789316712771,1,0,1
1193,0,2,"Malachard, Mr. Noel",0.3538177502307794,0,0,0.02936744577509929,1,0,0
1194,0,2,"Phillips, Mr. Escott Robert",0.5648160358697086,0,1,0.04098927018018883,1,0,1
1195,0,3,"Pokrnic, Mr. Tome",0.31425557167348017,0,0,0.016908073949327893,1,0,1
1196,1,3,"McCarthy, Miss. Catherine Katie""""",0.3538177502307794,0,0,0.015126992566498259,0,1,0
1197,1,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",0.8417512857708032,1,1,0.051822148727810165,0,0,1
1198,0,1,"Allison, Mr. Hudson Joshua Creighton",0.3933799287880786,1,2,0.29580589980036276,1,0,1
1199,0,3,"Aks, Master. Philip Frank",0.008703679282605828,0,1,0.018249984580226933,1,0,1
1200,0,1,"Hays, Mr. Charles Melville",0.7230647500989055,1,1,0.18249984580226933,1,0,1
1201,1,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",0.5911908215745747,1,0,0.027537567642055148,0,0,1
1202,0,3,"Cacic, Mr. Jego Grga",0.23513121455888172,0,0,0.016908073949327893,1,0,1
1203,0,3,"Vartanian, Mr. David",0.287880785968614,0,0,0.014102260811993537,1,0,0
1204,0,3,"Sadowitz, Mr. Harry",0.3538177502307794,0,0,0.014785415314996686,1,0,1
1205,1,3,"Carr, Miss. Jeannie",0.48569167875511016,0,0,0.015126992566498259,0,1,0
1206,1,1,"White, Mrs. John Stuart (Ella Holmes)",0.7230647500989055,0,0,0.2647385704347907,0,0,0
1207,1,3,"Hagardon, Miss. Kate",0.22194382170644866,0,0,0.015094396337354966,0,1,0
1208,0,1,"Spencer, Mr. William Augustus",0.7494395358037717,1,0,0.2859895551532101,1,0,0
1209,0,2,"Rogers, Mr. Reginald Harry",0.24831860741131478,0,0,0.020494635090094415,1,0,1
1210,0,3,"Jonsson, Mr. Nils Hilding",0.3538177502307794,0,0,0.015330377421392339,1,0,1
1211,0,2,"Jefferys, Mr. Ernest Wilfred",0.287880785968614,2,0,0.061483905270283246,1,0,1
1212,0,3,"Andersson, Mr. Johan Samuel",0.34063035737834635,0,0,0.015175789316712771,1,0,1
1213,0,3,"Krekorian, Mr. Neshan",0.32744296452591326,0,0,0.014110458666029575,1,0,0
1214,0,2,"Nesson, Mr. Israel",0.34063035737834635,0,0,0.025374310111545468,1,0,1
1215,0,1,"Rowe, Mr. Alfred G",0.43294210734537786,0,0,0.051822148727810165,1,0,1
1216,1,1,"Kreuchen, Miss. Emilie",0.5120664644599763,0,0,0.41250332793836464,0,0,1
1217,0,3,"Assam, Mr. Ali",0.3010681788210471,0,0,0.013760683560491965,1,0,1
1218,1,2,"Becker, Miss. Ruth Elizabeth",0.15600685744428328,2,1,0.07612293033463641,0,0,1
1219,0,1,"Rosenshine, Mr. George (Mr George Thorne"")""",0.6043782144270078,0,0,0.15458810467956932,1,0,0
1220,0,2,"Clarke, Mr. Charles Valentine",0.38019253593564556,1,0,0.050748620223090936,1,0,1
1221,0,2,"Enander, Mr. Ingvar",0.27469339311618096,0,0,0.025374310111545468,1,0,1
1222,1,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",0.630753000131874,0,2,0.07173122281533045,0,0,1
1223,0,1,"Dulles, Mr. William Crothers",0.5120664644599763,0,0,0.057970539254838485,1,0,0
1224,0,3,"Thomas, Mr. Tannous",0.3538177502307794,0,0,0.014102260811993537,1,0,0
1225,1,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",0.24831860741131478,1,1,0.030725752114070404,0,0,0
1226,0,3,"Cor, Mr. Ivan",0.3538177502307794,0,0,0.015411575213749286,1,0,1
1227,0,1,"Maguire, Mr. John Edward",0.3933799287880786,0,0,0.050748620223090936,1,0,1
1228,0,2,"de Brito, Mr. Jose Joaquim",0.41975471449294477,0,0,0.025374310111545468,1,0,1
1229,0,3,"Elias, Mr. Joseph",0.5120664644599763,0,2,0.014110458666029575,1,0,0
1230,0,2,"Denbury, Mr. Herbert",0.32744296452591326,0,0,0.061483905270283246,1,0,1
1231,0,3,"Betros, Master. Seman",0.3538177502307794,0,0,0.014110458666029575,1,0,0
1232,0,2,"Fillbrook, Mr. Joseph Charles",0.23513121455888172,0,0,0.020494635090094415,1,0,1
1233,0,3,"Lundstrom, Mr. Thure Edvin",0.41975471449294477,0,0,0.014793613169032724,1,0,1
1234,0,3,"Sage, Mr. John George",0.3538177502307794,1,9,0.13575255909676825,1,0,1
1235,1,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",0.7626269286562047,0,1,1.0,0,0,0
1236,0,3,"van Billiard, Master. James William",0.3538177502307794,1,1,0.028302115124416098,1,0,1
1237,1,3,"Abelseth, Miss. Karen Marie",0.20875642885401557,0,0,0.014931805565640218,0,0,1
1238,0,2,"Botsford, Mr. William Hull",0.34063035737834635,0,0,0.025374310111545468,1,0,1
1239,1,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",0.4988790716075432,0,0,0.014110458666029575,0,0,0
1240,0,2,"Giles, Mr. Ralph",0.31425557167348017,0,0,0.026350245115835676,1,0,1
1241,1,2,"Walcroft, Miss. Nellie",0.4065673216405117,0,0,0.04098927018018883,0,0,1
1242,1,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",0.5911908215745747,0,1,0.12366716556464086,0,0,0
1243,0,2,"Stokes, Mr. Philip Joseph",0.32744296452591326,0,0,0.020494635090094415,1,0,1
1244,0,2,"Dibden, Mr. William",0.23513121455888172,0,0,0.1434624456306609,1,0,1
1245,0,2,"Herman, Mr. Samuel",0.643940392984307,1,2,0.12687155055772734,1,0,1
1246,1,3,"Dean, Miss. Elizabeth Gladys Millvina""""",0.0,1,2,0.04015972542654215,0,0,1
1247,0,1,"Julian, Mr. Henry Forbes",0.6571277858367401,0,0,0.050748620223090936,1,0,1
1248,1,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",0.7758143215086378,2,0,0.10048070654571319,0,0,1
1249,0,3,"Lockyer, Mr. Edward",0.3538177502307794,0,0,0.01537917417160685,1,0,1
1250,0,3,"O'Keefe, Mr. Patrick",0.3538177502307794,0,0,0.015126992566498259,1,1,0
1251,1,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",0.3933799287880786,1,0,0.030351578633425542,0,0,1
1252,0,3,"Sage, Master. William Henry",0.18897533957536597,8,2,0.13575255909676825,1,0,1
1253,1,2,"Mallet, Mrs. Albert (Antoinette Magnin)",0.31425557167348017,1,1,0.07222738817151159,0,0,0
1254,1,2,"Ware, Mrs. John James (Florence Louise Long)",0.4065673216405117,0,0,0.04098927018018883,0,0,1
1255,0,3,"Strilic, Mr. Ivan",0.3538177502307794,0,0,0.016908073949327893,1,0,1
1256,1,1,"Harder, Mrs. George Achilles (Dorothy Annan)",0.32744296452591326,1,0,0.1082149914547131,0,0,0
1257,1,3,"Sage, Mrs. John (Annie Bullen)",0.3538177502307794,1,9,0.13575255909676825,0,0,1
1258,0,3,"Caram, Mr. Joseph",0.3538177502307794,1,0,0.028220722145058292,1,0,0
1259,1,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",0.287880785968614,0,0,0.07746484096553544,0,0,1
1260,1,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",0.5911908215745747,0,1,0.11594107850967697,0,0,0
1261,0,2,"Pallas y Castello, Mr. Emilio",0.38019253593564556,0,0,0.027049600139910042,1,0,0
1262,0,2,"Giles, Mr. Edgar",0.27469339311618096,1,0,0.022446505098674838,1,0,1
1263,1,1,"Wilson, Miss. Helen Alice",0.4065673216405117,0,0,0.2625265161540666,0,0,0
1264,0,1,"Ismay, Mr. Joseph Bruce",0.643940392984307,0,0,0.0,1,0,1
1265,0,2,"Harbeck, Mr. William H",0.5780034287221416,0,0,0.025374310111545468,1,0,1
1266,1,1,"Dodge, Mrs. Washington (Ruth Vidaver)",0.7098773572464724,1,1,0.15977676072337862,0,0,1
1267,1,1,"Bowen, Miss. Grace Scott",0.5911908215745747,0,0,0.5121218935012878,0,0,0
1268,1,3,"Kink, Miss. Maria",0.287880785968614,2,0,0.016908073949327893,0,0,1
1269,0,2,"Cotterill, Mr. Henry Harry""""",0.27469339311618096,0,0,0.022446505098674838,1,0,1
1270,0,1,"Hipkins, Mr. William Edward",0.7230647500989055,0,0,0.09759350042902103,1,0,1
1271,0,3,"Asplund, Master. Carl Edgar",0.06369510747725175,4,2,0.06126431989431795,1,0,1
1272,0,3,"O'Connor, Mr. Patrick",0.3538177502307794,0,0,0.015126992566498259,1,1,0
1273,0,3,"Foley, Mr. Joseph",0.34063035737834635,0,0,0.01537917417160685,1,1,0
1274,1,3,"Risien, Mrs. Samuel (Emma)",0.3538177502307794,0,0,0.028302115124416098,0,0,1
1275,1,3,"McNamee, Mrs. Neal (Eileen O'Leary)",0.24831860741131478,1,0,0.031425107138144774,0,0,1
1276,0,2,"Wheeler, Mr. Edwin Frederick""""",0.3538177502307794,0,0,0.025130326360472913,1,0,1
1277,1,2,"Herman, Miss. Kate",0.31425557167348017,1,2,0.12687155055772734,0,0,1
1278,0,3,"Aronsson, Mr. Ernst Axel Algot",0.31425557167348017,0,0,0.015175789316712771,1,0,1
1279,0,2,"Ashby, Mr. John",0.7494395358037717,0,0,0.025374310111545468,1,0,1
1280,0,3,"Canavan, Mr. Patrick",0.27469339311618096,0,0,0.015126992566498259,1,1,0
1281,0,3,"Palsson, Master. Paul Folke",0.07688250032968483,3,1,0.04113566043083236,1,0,1
1282,0,1,"Payne, Mr. Vivian Ponsonby",0.3010681788210471,0,0,0.18249984580226933,1,0,1
1283,1,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",0.6703151786891732,0,1,0.07690367833806856,0,0,1
1284,0,3,"Abbott, Master. Eugene Joseph",0.16919425029671636,0,2,0.03952536767375352,1,0,1
1285,0,2,"Gilbert, Mr. William",0.6175656072794409,0,0,0.020494635090094415,1,0,1
1286,0,3,"Kink-Heilmann, Mr. Anton",0.38019253593564556,3,1,0.04298993693898376,1,0,1
1287,1,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",0.23513121455888172,1,0,0.11711220051482524,0,0,1
1288,0,3,"Colbert, Mr. Patrick",0.31425557167348017,0,0,0.014151057562208049,1,1,0
1289,1,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",0.630753000131874,1,1,0.15458810467956932,0,0,0
1290,0,3,"Larsson-Rondberg, Mr. Edvard A",0.287880785968614,0,0,0.015175789316712771,1,0,1
1291,0,3,"Conlon, Mr. Thomas Henry",0.4065673216405117,0,0,0.015094396337354966,1,1,0
1292,1,1,"Bonnell, Miss. Caroline",0.3933799287880786,0,0,0.32179836714362564,0,0,1
1293,0,2,"Gale, Mr. Harry",0.4988790716075432,1,0,0.04098927018018883,1,0,1
1294,1,1,"Gibson, Miss. Dorothy Winifred",0.287880785968614,0,1,0.11594107850967697,0,0,0
1295,0,1,"Carrau, Mr. Jose Pedro",0.22194382170644866,0,0,0.09193307740413781,1,0,1
1296,0,1,"Frauenthal, Mr. Isaac Gerald",0.5648160358697086,1,0,0.05410739813385612,1,0,0
1297,0,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",0.2615060002637479,0,0,0.02705779799394608,1,0,0
1298,0,2,"Ware, Mr. William Jeffery",0.3010681788210471,1,0,0.020494635090094415,1,0,1
1299,0,1,"Widener, Mr. George Dunton",0.6571277858367401,1,1,0.41282050681475896,1,0,0
1300,1,3,"Riordan, Miss. Johanna Hannah""""",0.3538177502307794,0,0,0.01506999796224771,0,1,0
1301,1,3,"Peacock, Miss. Treasteall",0.0373203217723856,1,1,0.026887009368195294,0,0,1
1302,1,3,"Naughton, Miss. Hannah",0.3538177502307794,0,0,0.015126992566498259,0,1,0
1303,1,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",0.48569167875511016,1,0,0.17566830077223786,0,1,0
1304,1,3,"Henriksson, Miss. Jenny Lovisa",0.36700514308321247,0,0,0.015175789316712771,0,0,1
1305,0,3,"Spector, Mr. Woolf",0.3538177502307794,0,0,0.015712553569072387,1,0,1
1306,1,1,"Oliva y Ocana, Dona. Fermina",0.5120664644599763,0,0,0.2125586439344078,0,0,0
1307,0,3,"Saether, Mr. Simon Sivertsen",0.5054727680337597,0,0,0.014151057562208049,1,0,1
1308,0,3,"Ware, Mr. Frederick",0.3538177502307794,0,0,0.015712553569072387,1,0,1
1309,0,3,"Peter, Master. Michael J",0.3538177502307794,1,1,0.04364049521284362,1,0,0
